var1_name,var2_name,line_order1,line_order2,line_order3,op1,op2,op3,input,result,result_emojis,model_output,model_input,expected,actual
b,fekjfwoeifjwu5gfd,second,third,first,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/4061/0.py,input/arithmetic/4061.txt,'70\n-3\n17','17\n-3\n70'
b,fekjfwoeifjwu5gfd,second,third,first,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/4061/0.py,input/arithmetic/4061.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/4061/0.py,input/arithmetic/4061.txt,'0\n1\n1','1\n1\n0'
b,fekjfwoeifjwu5gfd,second,third,first,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/4061/0.py,input/arithmetic/4061.txt,'0\n-1\n1','1\n-1\n0'
b,fekjfwoeifjwu5gfd,second,third,first,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/4061/0.py,input/arithmetic/4061.txt,'2000\n80\n120','120\n80\n2000'
b,fekjfwoeifjwu5gfd,second,third,first,difference,product,sum,"[3, 5]",p,✅,outputs/arithmetic/4065/0.py,input/arithmetic/4065.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,difference,product,sum,"[7, 10]",p,✅,outputs/arithmetic/4065/0.py,input/arithmetic/4065.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/4065/0.py,input/arithmetic/4065.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,difference,product,sum,"[1, 0]",p,✅,outputs/arithmetic/4065/0.py,input/arithmetic/4065.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,difference,product,sum,"[0, 1]",p,✅,outputs/arithmetic/4065/0.py,input/arithmetic/4065.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,difference,product,sum,"[100, 20]",p,✅,outputs/arithmetic/4065/0.py,input/arithmetic/4065.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/4069/0.py,input/arithmetic/4069.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,sum,difference,"[7, 10]",p,✅,outputs/arithmetic/4069/0.py,input/arithmetic/4069.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/4069/0.py,input/arithmetic/4069.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/4069/0.py,input/arithmetic/4069.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,sum,difference,"[0, 1]",p,✅,outputs/arithmetic/4069/0.py,input/arithmetic/4069.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,sum,difference,"[100, 20]",p,✅,outputs/arithmetic/4069/0.py,input/arithmetic/4069.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,difference,sum,"[3, 5]",f,❌,outputs/arithmetic/4071/0.py,input/arithmetic/4071.txt,'8\n15\n-2','8\n-2\n15'
b,fekjfwoeifjwu5gfd,second,third,first,product,difference,sum,"[7, 10]",f,❌,outputs/arithmetic/4071/0.py,input/arithmetic/4071.txt,'17\n70\n-3','17\n-3\n70'
b,fekjfwoeifjwu5gfd,second,third,first,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/4071/0.py,input/arithmetic/4071.txt,,
b,fekjfwoeifjwu5gfd,second,third,first,product,difference,sum,"[1, 0]",f,❌,outputs/arithmetic/4071/0.py,input/arithmetic/4071.txt,'1\n0\n1','1\n1\n0'
b,fekjfwoeifjwu5gfd,second,third,first,product,difference,sum,"[0, 1]",f,❌,outputs/arithmetic/4071/0.py,input/arithmetic/4071.txt,'1\n0\n-1','1\n-1\n0'
b,fekjfwoeifjwu5gfd,second,third,first,product,difference,sum,"[100, 20]",f,❌,outputs/arithmetic/4071/0.py,input/arithmetic/4071.txt,'120\n2000\n80','120\n80\n2000'
b,fekjfwoeifjwu5gfd,third,first,second,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/4163/0.py,input/arithmetic/4163.txt,'-2\n15\n8','8\n-2\n15'
b,fekjfwoeifjwu5gfd,third,first,second,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/4163/0.py,input/arithmetic/4163.txt,'-3\n70\n17','17\n-3\n70'
b,fekjfwoeifjwu5gfd,third,first,second,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/4163/0.py,input/arithmetic/4163.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/4163/0.py,input/arithmetic/4163.txt,'1\n0\n1','1\n1\n0'
b,fekjfwoeifjwu5gfd,third,first,second,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/4163/0.py,input/arithmetic/4163.txt,'-1\n0\n1','1\n-1\n0'
b,fekjfwoeifjwu5gfd,third,first,second,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/4163/0.py,input/arithmetic/4163.txt,'80\n2000\n120','120\n80\n2000'
b,fekjfwoeifjwu5gfd,third,first,second,sum,product,difference,"[3, 5]",f,❌,outputs/arithmetic/4165/0.py,input/arithmetic/4165.txt,'15\n-2\n8','8\n15\n-2'
b,fekjfwoeifjwu5gfd,third,first,second,sum,product,difference,"[7, 10]",f,❌,outputs/arithmetic/4165/0.py,input/arithmetic/4165.txt,'70\n-3\n17','17\n70\n-3'
b,fekjfwoeifjwu5gfd,third,first,second,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/4165/0.py,input/arithmetic/4165.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,sum,product,difference,"[1, 0]",f,❌,outputs/arithmetic/4165/0.py,input/arithmetic/4165.txt,'0\n1\n1','1\n0\n1'
b,fekjfwoeifjwu5gfd,third,first,second,sum,product,difference,"[0, 1]",f,❌,outputs/arithmetic/4165/0.py,input/arithmetic/4165.txt,'0\n-1\n1','1\n0\n-1'
b,fekjfwoeifjwu5gfd,third,first,second,sum,product,difference,"[100, 20]",f,❌,outputs/arithmetic/4165/0.py,input/arithmetic/4165.txt,'2000\n80\n120','120\n2000\n80'
b,fekjfwoeifjwu5gfd,third,first,second,difference,sum,product,"[3, 5]",f,❌,outputs/arithmetic/4169/0.py,input/arithmetic/4169.txt,'8\n15\n-2','8\n-2\n15'
b,fekjfwoeifjwu5gfd,third,first,second,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/4169/0.py,input/arithmetic/4169.txt,'17\n70\n-3','17\n-3\n70'
b,fekjfwoeifjwu5gfd,third,first,second,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/4169/0.py,input/arithmetic/4169.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/4169/0.py,input/arithmetic/4169.txt,'1\n0\n1','1\n1\n0'
b,fekjfwoeifjwu5gfd,third,first,second,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/4169/0.py,input/arithmetic/4169.txt,'1\n0\n-1','1\n-1\n0'
b,fekjfwoeifjwu5gfd,third,first,second,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/4169/0.py,input/arithmetic/4169.txt,'120\n2000\n80','120\n80\n2000'
b,fekjfwoeifjwu5gfd,third,first,second,difference,product,sum,"[3, 5]",f,❌,outputs/arithmetic/4173/0.py,input/arithmetic/4173.txt,'15\n8\n-2','8\n-2\n15'
b,fekjfwoeifjwu5gfd,third,first,second,difference,product,sum,"[7, 10]",f,❌,outputs/arithmetic/4173/0.py,input/arithmetic/4173.txt,'70\n17\n-3','17\n-3\n70'
b,fekjfwoeifjwu5gfd,third,first,second,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/4173/0.py,input/arithmetic/4173.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,difference,product,sum,"[1, 0]",f,❌,outputs/arithmetic/4173/0.py,input/arithmetic/4173.txt,'0\n1\n1','1\n1\n0'
b,fekjfwoeifjwu5gfd,third,first,second,difference,product,sum,"[0, 1]",f,❌,outputs/arithmetic/4173/0.py,input/arithmetic/4173.txt,'0\n1\n-1','1\n-1\n0'
b,fekjfwoeifjwu5gfd,third,first,second,difference,product,sum,"[100, 20]",f,❌,outputs/arithmetic/4173/0.py,input/arithmetic/4173.txt,'2000\n120\n80','120\n80\n2000'
b,fekjfwoeifjwu5gfd,third,first,second,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/4177/0.py,input/arithmetic/4177.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,sum,difference,"[7, 10]",p,✅,outputs/arithmetic/4177/0.py,input/arithmetic/4177.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/4177/0.py,input/arithmetic/4177.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/4177/0.py,input/arithmetic/4177.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,sum,difference,"[0, 1]",p,✅,outputs/arithmetic/4177/0.py,input/arithmetic/4177.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,sum,difference,"[100, 20]",p,✅,outputs/arithmetic/4177/0.py,input/arithmetic/4177.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,difference,sum,"[3, 5]",f,❌,outputs/arithmetic/4179/0.py,input/arithmetic/4179.txt,'-2\n8\n15','8\n-2\n15'
b,fekjfwoeifjwu5gfd,third,first,second,product,difference,sum,"[7, 10]",f,❌,outputs/arithmetic/4179/0.py,input/arithmetic/4179.txt,'-3\n17\n70','17\n-3\n70'
b,fekjfwoeifjwu5gfd,third,first,second,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/4179/0.py,input/arithmetic/4179.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,difference,sum,"[1, 0]",p,✅,outputs/arithmetic/4179/0.py,input/arithmetic/4179.txt,,
b,fekjfwoeifjwu5gfd,third,first,second,product,difference,sum,"[0, 1]",f,❌,outputs/arithmetic/4179/0.py,input/arithmetic/4179.txt,'-1\n1\n0','1\n-1\n0'
b,fekjfwoeifjwu5gfd,third,first,second,product,difference,sum,"[100, 20]",f,❌,outputs/arithmetic/4179/0.py,input/arithmetic/4179.txt,'80\n120\n2000','120\n80\n2000'
b,fekjfwoeifjwu5gfd,third,second,first,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/4217/0.py,input/arithmetic/4217.txt,'15\n-2\n8','8\n-2\n15'
b,fekjfwoeifjwu5gfd,third,second,first,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/4217/0.py,input/arithmetic/4217.txt,'70\n-3\n17','17\n-3\n70'
b,fekjfwoeifjwu5gfd,third,second,first,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/4217/0.py,input/arithmetic/4217.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/4217/0.py,input/arithmetic/4217.txt,'0\n1\n1','1\n1\n0'
b,fekjfwoeifjwu5gfd,third,second,first,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/4217/0.py,input/arithmetic/4217.txt,'0\n-1\n1','1\n-1\n0'
b,fekjfwoeifjwu5gfd,third,second,first,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/4217/0.py,input/arithmetic/4217.txt,'2000\n80\n120','120\n80\n2000'
b,fekjfwoeifjwu5gfd,third,second,first,sum,product,difference,"[3, 5]",f,❌,outputs/arithmetic/4219/0.py,input/arithmetic/4219.txt,'-2\n15\n8','8\n15\n-2'
b,fekjfwoeifjwu5gfd,third,second,first,sum,product,difference,"[7, 10]",f,❌,outputs/arithmetic/4219/0.py,input/arithmetic/4219.txt,'-3\n70\n17','17\n70\n-3'
b,fekjfwoeifjwu5gfd,third,second,first,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/4219/0.py,input/arithmetic/4219.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,product,difference,"[1, 0]",p,✅,outputs/arithmetic/4219/0.py,input/arithmetic/4219.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,sum,product,difference,"[0, 1]",f,❌,outputs/arithmetic/4219/0.py,input/arithmetic/4219.txt,'-1\n0\n1','1\n0\n-1'
b,fekjfwoeifjwu5gfd,third,second,first,sum,product,difference,"[100, 20]",f,❌,outputs/arithmetic/4219/0.py,input/arithmetic/4219.txt,'80\n2000\n120','120\n2000\n80'
b,fekjfwoeifjwu5gfd,third,second,first,difference,sum,product,"[3, 5]",f,❌,outputs/arithmetic/4223/0.py,input/arithmetic/4223.txt,'15\n8\n-2','8\n-2\n15'
b,fekjfwoeifjwu5gfd,third,second,first,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/4223/0.py,input/arithmetic/4223.txt,'70\n17\n-3','17\n-3\n70'
b,fekjfwoeifjwu5gfd,third,second,first,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/4223/0.py,input/arithmetic/4223.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/4223/0.py,input/arithmetic/4223.txt,'0\n1\n1','1\n1\n0'
b,fekjfwoeifjwu5gfd,third,second,first,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/4223/0.py,input/arithmetic/4223.txt,'0\n1\n-1','1\n-1\n0'
b,fekjfwoeifjwu5gfd,third,second,first,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/4223/0.py,input/arithmetic/4223.txt,'2000\n120\n80','120\n80\n2000'
b,fekjfwoeifjwu5gfd,third,second,first,difference,product,sum,"[3, 5]",p,✅,outputs/arithmetic/4227/0.py,input/arithmetic/4227.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,product,sum,"[7, 10]",p,✅,outputs/arithmetic/4227/0.py,input/arithmetic/4227.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/4227/0.py,input/arithmetic/4227.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,product,sum,"[1, 0]",p,✅,outputs/arithmetic/4227/0.py,input/arithmetic/4227.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,product,sum,"[0, 1]",p,✅,outputs/arithmetic/4227/0.py,input/arithmetic/4227.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,difference,product,sum,"[100, 20]",p,✅,outputs/arithmetic/4227/0.py,input/arithmetic/4227.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,sum,difference,"[3, 5]",f,❌,outputs/arithmetic/4231/0.py,input/arithmetic/4231.txt,'-2\n8\n15','8\n-2\n15'
b,fekjfwoeifjwu5gfd,third,second,first,product,sum,difference,"[7, 10]",f,❌,outputs/arithmetic/4231/0.py,input/arithmetic/4231.txt,'-3\n17\n70','17\n-3\n70'
b,fekjfwoeifjwu5gfd,third,second,first,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/4231/0.py,input/arithmetic/4231.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/4231/0.py,input/arithmetic/4231.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,sum,difference,"[0, 1]",f,❌,outputs/arithmetic/4231/0.py,input/arithmetic/4231.txt,'-1\n1\n0','1\n-1\n0'
b,fekjfwoeifjwu5gfd,third,second,first,product,sum,difference,"[100, 20]",f,❌,outputs/arithmetic/4231/0.py,input/arithmetic/4231.txt,'80\n120\n2000','120\n80\n2000'
b,fekjfwoeifjwu5gfd,third,second,first,product,difference,sum,"[3, 5]",p,✅,outputs/arithmetic/4233/0.py,input/arithmetic/4233.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,difference,sum,"[7, 10]",p,✅,outputs/arithmetic/4233/0.py,input/arithmetic/4233.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/4233/0.py,input/arithmetic/4233.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,difference,sum,"[1, 0]",p,✅,outputs/arithmetic/4233/0.py,input/arithmetic/4233.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,difference,sum,"[0, 1]",p,✅,outputs/arithmetic/4233/0.py,input/arithmetic/4233.txt,,
b,fekjfwoeifjwu5gfd,third,second,first,product,difference,sum,"[100, 20]",p,✅,outputs/arithmetic/4233/0.py,input/arithmetic/4233.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,difference,product,"[3, 5]",p,✅,outputs/arithmetic/4514/0.py,input/arithmetic/4514.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,difference,product,"[7, 10]",p,✅,outputs/arithmetic/4514/0.py,input/arithmetic/4514.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/4514/0.py,input/arithmetic/4514.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,difference,product,"[1, 0]",p,✅,outputs/arithmetic/4514/0.py,input/arithmetic/4514.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,difference,product,"[0, 1]",p,✅,outputs/arithmetic/4514/0.py,input/arithmetic/4514.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,difference,product,"[100, 20]",p,✅,outputs/arithmetic/4514/0.py,input/arithmetic/4514.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,product,difference,"[3, 5]",f,❌,outputs/arithmetic/4516/0.py,input/arithmetic/4516.txt,'8\n15\n-2','8\n-2\n15'
fkrjf4ifji4ofj,a,first,second,third,sum,product,difference,"[7, 10]",f,❌,outputs/arithmetic/4516/0.py,input/arithmetic/4516.txt,'17\n70\n-3','17\n-3\n70'
fkrjf4ifji4ofj,a,first,second,third,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/4516/0.py,input/arithmetic/4516.txt,,
fkrjf4ifji4ofj,a,first,second,third,sum,product,difference,"[1, 0]",f,❌,outputs/arithmetic/4516/0.py,input/arithmetic/4516.txt,'1\n0\n1','1\n1\n0'
fkrjf4ifji4ofj,a,first,second,third,sum,product,difference,"[0, 1]",f,❌,outputs/arithmetic/4516/0.py,input/arithmetic/4516.txt,'1\n0\n-1','1\n-1\n0'
fkrjf4ifji4ofj,a,first,second,third,sum,product,difference,"[100, 20]",f,❌,outputs/arithmetic/4516/0.py,input/arithmetic/4516.txt,'120\n2000\n80','120\n80\n2000'
fkrjf4ifji4ofj,a,first,second,third,difference,sum,product,"[3, 5]",p,✅,outputs/arithmetic/4520/0.py,input/arithmetic/4520.txt,,
fkrjf4ifji4ofj,a,first,second,third,difference,sum,product,"[7, 10]",p,✅,outputs/arithmetic/4520/0.py,input/arithmetic/4520.txt,,
fkrjf4ifji4ofj,a,first,second,third,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/4520/0.py,input/arithmetic/4520.txt,,
fkrjf4ifji4ofj,a,first,second,third,difference,sum,product,"[1, 0]",p,✅,outputs/arithmetic/4520/0.py,input/arithmetic/4520.txt,,
fkrjf4ifji4ofj,a,first,second,third,difference,sum,product,"[0, 1]",p,✅,outputs/arithmetic/4520/0.py,input/arithmetic/4520.txt,,
fkrjf4ifji4ofj,a,first,second,third,difference,sum,product,"[100, 20]",p,✅,outputs/arithmetic/4520/0.py,input/arithmetic/4520.txt,,
fkrjf4ifji4ofj,a,first,second,third,difference,product,sum,"[3, 5]",f,❌,outputs/arithmetic/4524/0.py,input/arithmetic/4524.txt,'-2\n15\n8','-2\n15'
fkrjf4ifji4ofj,a,first,second,third,difference,product,sum,"[7, 10]",f,❌,outputs/arithmetic/4524/0.py,input/arithmetic/4524.txt,'-3\n70\n17','-3\n70'
fkrjf4ifji4ofj,a,first,second,third,difference,product,sum,"[0, 0]",f,❌,outputs/arithmetic/4524/0.py,input/arithmetic/4524.txt,'0\n0\n0','0\n0'
fkrjf4ifji4ofj,a,first,second,third,difference,product,sum,"[1, 0]",f,❌,outputs/arithmetic/4524/0.py,input/arithmetic/4524.txt,'1\n0\n1','1\n0'
fkrjf4ifji4ofj,a,first,second,third,difference,product,sum,"[0, 1]",f,❌,outputs/arithmetic/4524/0.py,input/arithmetic/4524.txt,'-1\n0\n1','-1\n0'
fkrjf4ifji4ofj,a,first,second,third,difference,product,sum,"[100, 20]",f,❌,outputs/arithmetic/4524/0.py,input/arithmetic/4524.txt,'80\n2000\n120','80\n2000'
fkrjf4ifji4ofj,a,first,second,third,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/4528/0.py,input/arithmetic/4528.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,sum,difference,"[7, 10]",p,✅,outputs/arithmetic/4528/0.py,input/arithmetic/4528.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/4528/0.py,input/arithmetic/4528.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/4528/0.py,input/arithmetic/4528.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,sum,difference,"[0, 1]",p,✅,outputs/arithmetic/4528/0.py,input/arithmetic/4528.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,sum,difference,"[100, 20]",p,✅,outputs/arithmetic/4528/0.py,input/arithmetic/4528.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,difference,sum,"[3, 5]",p,✅,outputs/arithmetic/4530/0.py,input/arithmetic/4530.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,difference,sum,"[7, 10]",p,✅,outputs/arithmetic/4530/0.py,input/arithmetic/4530.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/4530/0.py,input/arithmetic/4530.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,difference,sum,"[1, 0]",p,✅,outputs/arithmetic/4530/0.py,input/arithmetic/4530.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,difference,sum,"[0, 1]",p,✅,outputs/arithmetic/4530/0.py,input/arithmetic/4530.txt,,
fkrjf4ifji4ofj,a,first,second,third,product,difference,sum,"[100, 20]",p,✅,outputs/arithmetic/4530/0.py,input/arithmetic/4530.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/4568/0.py,input/arithmetic/4568.txt,'8\n15\n-2','8\n-2\n15'
fkrjf4ifji4ofj,a,first,third,second,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/4568/0.py,input/arithmetic/4568.txt,'17\n70\n-3','17\n-3\n70'
fkrjf4ifji4ofj,a,first,third,second,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/4568/0.py,input/arithmetic/4568.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/4568/0.py,input/arithmetic/4568.txt,'1\n0\n1','1\n1\n0'
fkrjf4ifji4ofj,a,first,third,second,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/4568/0.py,input/arithmetic/4568.txt,'1\n0\n-1','1\n-1\n0'
fkrjf4ifji4ofj,a,first,third,second,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/4568/0.py,input/arithmetic/4568.txt,'120\n2000\n80','120\n80\n2000'
fkrjf4ifji4ofj,a,first,third,second,sum,product,difference,"[3, 5]",p,✅,outputs/arithmetic/4570/0.py,input/arithmetic/4570.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,product,difference,"[7, 10]",p,✅,outputs/arithmetic/4570/0.py,input/arithmetic/4570.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/4570/0.py,input/arithmetic/4570.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,product,difference,"[1, 0]",p,✅,outputs/arithmetic/4570/0.py,input/arithmetic/4570.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,product,difference,"[0, 1]",p,✅,outputs/arithmetic/4570/0.py,input/arithmetic/4570.txt,,
fkrjf4ifji4ofj,a,first,third,second,sum,product,difference,"[100, 20]",p,✅,outputs/arithmetic/4570/0.py,input/arithmetic/4570.txt,,
fkrjf4ifji4ofj,a,first,third,second,difference,sum,product,"[3, 5]",f,❌,outputs/arithmetic/4574/0.py,input/arithmetic/4574.txt,'-2\n15\n8','0\n3'
fkrjf4ifji4ofj,a,first,third,second,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/4574/0.py,input/arithmetic/4574.txt,'-3\n70\n17','0\n7'
fkrjf4ifji4ofj,a,first,third,second,difference,sum,product,"[0, 0]",e,💀,outputs/arithmetic/4574/0.py,input/arithmetic/4574.txt,,
fkrjf4ifji4ofj,a,first,third,second,difference,sum,product,"[1, 0]",e,💀,outputs/arithmetic/4574/0.py,input/arithmetic/4574.txt,,
fkrjf4ifji4ofj,a,first,third,second,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/4574/0.py,input/arithmetic/4574.txt,'-1\n0\n1','0\n0'
fkrjf4ifji4ofj,a,first,third,second,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/4574/0.py,input/arithmetic/4574.txt,'80\n2000\n120','5\n0'
fkrjf4ifji4ofj,a,first,third,second,difference,product,sum,"[3, 5]",p,✅,outputs/arithmetic/4578/0.py,input/arithmetic/4578.txt,,
fkrjf4ifji4ofj,a,first,third,second,difference,product,sum,"[7, 10]",p,✅,outputs/arithmetic/4578/0.py,input/arithmetic/4578.txt,,
fkrjf4ifji4ofj,a,first,third,second,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/4578/0.py,input/arithmetic/4578.txt,,
fkrjf4ifji4ofj,a,first,third,second,difference,product,sum,"[1, 0]",p,✅,outputs/arithmetic/4578/0.py,input/arithmetic/4578.txt,,
fkrjf4ifji4ofj,a,first,third,second,difference,product,sum,"[0, 1]",p,✅,outputs/arithmetic/4578/0.py,input/arithmetic/4578.txt,,
fkrjf4ifji4ofj,a,first,third,second,difference,product,sum,"[100, 20]",p,✅,outputs/arithmetic/4578/0.py,input/arithmetic/4578.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/4582/0.py,input/arithmetic/4582.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,sum,difference,"[7, 10]",p,✅,outputs/arithmetic/4582/0.py,input/arithmetic/4582.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/4582/0.py,input/arithmetic/4582.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,sum,difference,"[1, 0]",p,✅,outputs/arithmetic/4582/0.py,input/arithmetic/4582.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,sum,difference,"[0, 1]",p,✅,outputs/arithmetic/4582/0.py,input/arithmetic/4582.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,sum,difference,"[100, 20]",p,✅,outputs/arithmetic/4582/0.py,input/arithmetic/4582.txt,,
fkrjf4ifji4ofj,a,first,third,second,product,difference,sum,"[3, 5]",f,❌,outputs/arithmetic/4584/0.py,input/arithmetic/4584.txt,'15\n8\n-2','8\n-2\n15'
fkrjf4ifji4ofj,a,first,third,second,product,difference,sum,"[7, 10]",f,❌,outputs/arithmetic/4584/0.py,input/arithmetic/4584.txt,'70\n17\n-3','17\n-3\n70'
fkrjf4ifji4ofj,a,first,third,second,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/4584/0.py,input/arithmetic/4584.txt,,
