ret_index,cmp_index,cmp,func_name,result_emojis,result,model_input,failed_inputs,errors
third,third,smallest,extract_value,💀💀❌❌❌❌❌❌❌,eefffffff,input/incoder/tuple_list/168.txt,"[[""57"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""12"", ""(47, 20, 12, 77, 7, 83, 59, 28, 85, 31, 59, 41)""], [""18"", ""(30, 89, 18, 74, 51, 43, 2, 98, 69, 48, 31, 73)""], [""17"", ""(72, 80, 61, 59, 48, 23, 94, 66, 89, 9, 65, 1)""], [""41"", ""(6, 34, 69, 17, 89, 39, 74, 13, 13, 1, 1, 26)""], [""16"", ""(26, 14, 42, 98, 80, 57, 5, 96, 56, 89, 69, 70)""], [""0"", ""(67, 75, 31, 73, 57, 49, 62, 40, 16, 35, 76, 3)""]]","[""list index out of range"", ""list index out of range""]"
third,third,smallest,tuple_extract,✅✅❌❌❌❌❌✅❌,ppfffffpf,input/incoder/tuple_list/169.txt,"[[""57"", ""59""], [""12"", ""22""], [""18"", ""27""], [""17"", ""73""], [""41"", ""98""], [""0"", ""47""]]",[]
third,third,smallest,f,✅✅❌❌❌❌❌✅❌,ppfffffpf,input/incoder/tuple_list/170.txt,"[[""57"", ""59""], [""12"", ""22""], [""18"", ""27""], [""17"", ""73""], [""41"", ""98""], [""0"", ""47""]]",[]
third,third,smallest,some_func,💀💀❌❌❌❌❌❌❌,eefffffff,input/incoder/tuple_list/171.txt,"[[""57"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""12"", ""(47, 20, 12, 77, 7, 83, 59, 28, 85, 31, 59, 41)""], [""18"", ""(30, 89, 18, 74, 51, 43, 2, 98, 69, 48, 31, 73)""], [""17"", ""(72, 80, 61, 59, 48, 23, 94, 66, 89, 9, 65, 1)""], [""41"", ""(6, 34, 69, 17, 89, 39, 74, 13, 13, 1, 1, 26)""], [""16"", ""(26, 14, 42, 98, 80, 57, 5, 96, 56, 89, 69, 70)""], [""0"", ""(67, 75, 31, 73, 57, 49, 62, 40, 16, 35, 76, 3)""]]","[""list index out of range"", ""list index out of range""]"
third,third,smallest,fibonacci,💀💀❌❌❌❌❌❌❌,eefffffff,input/incoder/tuple_list/172.txt,"[[""57"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""12"", ""(47, 20, 12, 77, 7, 83, 59, 28, 85, 31, 59, 41)""], [""18"", ""(30, 89, 18, 74, 51, 43, 2, 98, 69, 48, 31, 73)""], [""17"", ""(72, 80, 61, 59, 48, 23, 94, 66, 89, 9, 65, 1)""], [""41"", ""(6, 34, 69, 17, 89, 39, 74, 13, 13, 1, 1, 26)""], [""16"", ""(26, 14, 42, 98, 80, 57, 5, 96, 56, 89, 69, 70)""], [""0"", ""(67, 75, 31, 73, 57, 49, 62, 40, 16, 35, 76, 3)""]]","[""list index out of range"", ""list index out of range""]"
third,third,smallest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/incoder/tuple_list/173.txt,[],[]
third,third,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/174.txt,"[[""52"", ""None""], [""70"", ""None""], [""80"", ""None""], [""67"", ""None""], [""64"", ""None""], [""87"", ""None""], [""98"", ""None""], [""76"", ""None""], [""87"", ""None""]]",[]
third,third,largest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/incoder/tuple_list/175.txt,[],[]
third,third,largest,f,✅✅❌❌✅✅❌❌❌,ppffppfff,input/incoder/tuple_list/176.txt,"[[""80"", ""57""], [""67"", ""42""], [""98"", ""41""], [""76"", ""57""], [""87"", ""74""]]",[]
third,third,largest,some_func,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/177.txt,[],"[""list index out of range"", ""list index out of range"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]"
third,third,largest,fibonacci,💀💀❌❌❌❌❌❌❌,eefffffff,input/incoder/tuple_list/178.txt,"[[""80"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""67"", ""(47, 20, 12, 77, 7, 83, 59, 28, 85, 31, 59, 41)""], [""64"", ""(30, 89, 18, 74, 51, 43, 2, 98, 69, 48, 31, 73)""], [""87"", ""(72, 80, 61, 59, 48, 23, 94, 66, 89, 9, 65, 1)""], [""98"", ""(6, 34, 69, 17, 89, 39, 74, 13, 13, 1, 1, 26)""], [""76"", ""(26, 14, 42, 98, 80, 57, 5, 96, 56, 89, 69, 70)""], [""87"", ""(67, 75, 31, 73, 57, 49, 62, 40, 16, 35, 76, 3)""]]","[""list index out of range"", ""list index out of range""]"
third,third,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/179.txt,"[[""52"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60, 42)""], [""70"", ""(59, 51, 70, 63, 44, 65, 51, 81, 98, 86, 18, 49)""], [""80"", ""(38, 39, 80, 46, 34, 36, 75, 39, 40, 33, 4, 48)""], [""67"", ""(44, 92, 67, 91, 55, 91, 22, 83, 50, 73, 5, 73)""], [""64"", ""(75, 29, 64, 32, 89, 17, 44, 88, 42, 75, 91, 50)""], [""87"", ""(96, 46, 87, 72, 10, 58, 9, 84, 93, 80, 48, 61)""], [""98"", ""(0, 77, 98, 7, 36, 82, 31, 98, 28, 81, 51, 92)""], [""76"", ""(13, 97, 76, 38, 28, 95, 21, 1, 28, 49, 81, 97)""], [""87"", ""(68, 48, 87, 70, 36, 55, 84, 28, 2, 37, 43, 37)""]]",[]
third,twelfth,smallest,extract_value,💀💀✅✅❌✅❌❌✅,eeppfpffp,input/incoder/tuple_list/180.txt,"[[""27"", ""18""], [""41"", ""69""], [""57"", ""42""]]","[""list index out of range"", ""list index out of range""]"
third,twelfth,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/181.txt,"[[""52"", ""None""], [""70"", ""None""], [""57"", ""None""], [""12"", ""None""], [""27"", ""None""], [""61"", ""None""], [""41"", ""None""], [""57"", ""None""], [""31"", ""None""]]",[]
third,twelfth,smallest,f,💀💀✅✅❌✅❌❌✅,eeppfpffp,input/incoder/tuple_list/182.txt,"[[""27"", ""18""], [""41"", ""69""], [""57"", ""42""]]","[""list index out of range"", ""list index out of range""]"
third,twelfth,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/183.txt,"[[""52"", ""None""], [""70"", ""None""], [""57"", ""None""], [""12"", ""None""], [""27"", ""None""], [""61"", ""None""], [""41"", ""None""], [""57"", ""None""], [""31"", ""None""]]",[]
third,twelfth,smallest,fibonacci,💀💀❌❌❌❌❌❌❌,eefffffff,input/incoder/tuple_list/184.txt,"[[""57"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""12"", ""(47, 20, 12, 77, 7, 83, 59, 28, 85, 31, 59, 41)""], [""27"", ""(30, 89, 18, 74, 51, 43, 2, 98, 69, 48, 31, 73)""], [""61"", ""(72, 80, 61, 59, 48, 23, 94, 66, 89, 9, 65, 1)""], [""41"", ""(6, 34, 69, 17, 89, 39, 74, 13, 13, 1, 1, 26)""], [""57"", ""(26, 14, 42, 98, 80, 57, 5, 96, 56, 89, 69, 70)""], [""31"", ""(67, 75, 31, 73, 57, 49, 62, 40, 16, 35, 76, 3)""]]","[""list index out of range"", ""list index out of range""]"
third,twelfth,smallest,min_max,💀✅❌❌❌❌❌❌❌,epfffffff,input/incoder/tuple_list/185.txt,"[[""57"", ""80""], [""12"", ""67""], [""27"", ""64""], [""61"", ""87""], [""41"", ""98""], [""57"", ""76""], [""31"", ""87""]]","[""list index out of range""]"
third,twelfth,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/186.txt,"[[""52"", ""None""], [""25"", ""None""], [""59"", ""None""], [""22"", ""None""], [""63"", ""None""], [""17"", ""None""], [""98"", ""None""], [""76"", ""None""], [""22"", ""None""]]",[]
third,twelfth,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/187.txt,"[[""52"", ""None""], [""25"", ""None""], [""59"", ""None""], [""22"", ""None""], [""63"", ""None""], [""17"", ""None""], [""98"", ""None""], [""76"", ""None""], [""22"", ""None""]]",[]
third,twelfth,largest,f,✅❌❌❌❌❌✅✅❌,pfffffppf,input/incoder/tuple_list/188.txt,"[[""25"", ""70""], [""59"", ""80""], [""22"", ""67""], [""63"", ""64""], [""17"", ""87""], [""22"", ""87""]]",[]
third,twelfth,largest,some_func,✅❌❌❌❌❌✅✅❌,pfffffppf,input/incoder/tuple_list/189.txt,"[[""25"", ""70""], [""59"", ""80""], [""22"", ""67""], [""63"", ""64""], [""17"", ""87""], [""22"", ""87""]]",[]
third,twelfth,largest,fibonacci,💀💀❌❌❌❌❌❌❌,eefffffff,input/incoder/tuple_list/190.txt,"[[""59"", ""57""], [""22"", ""12""], [""63"", ""18""], [""17"", ""61""], [""98"", ""69""], [""76"", ""42""], [""22"", ""31""]]","[""list index out of range"", ""list index out of range""]"
third,twelfth,largest,min_max,✅❌❌❌❌❌✅✅❌,pfffffppf,input/incoder/tuple_list/191.txt,"[[""25"", ""70""], [""59"", ""80""], [""22"", ""67""], [""63"", ""64""], [""17"", ""87""], [""22"", ""87""]]",[]
third,eleventh,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/192.txt,"[[""52"", ""None""], [""70"", ""None""], [""80"", ""None""], [""67"", ""None""], [""63"", ""None""], [""62"", ""None""], [""69"", ""None""], [""46"", ""None""], [""47"", ""None""]]",[]
third,eleventh,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/193.txt,"[[""52"", ""None""], [""70"", ""None""], [""80"", ""None""], [""67"", ""None""], [""63"", ""None""], [""62"", ""None""], [""69"", ""None""], [""46"", ""None""], [""47"", ""None""]]",[]
third,eleventh,smallest,f,💀💀❌❌❌❌❌❌❌,eefffffff,input/incoder/tuple_list/194.txt,"[[""80"", ""0""], [""67"", ""41""], [""63"", ""73""], [""62"", ""1""], [""69"", ""26""], [""46"", ""70""], [""47"", ""3""]]","[""list index out of range"", ""list index out of range""]"
third,eleventh,smallest,some_func,✅❌❌❌❌❌❌❌✅,pfffffffp,input/incoder/tuple_list/195.txt,"[[""70"", ""25""], [""80"", ""59""], [""67"", ""22""], [""63"", ""27""], [""62"", ""73""], [""69"", ""98""], [""46"", ""16""]]",[]
third,eleventh,smallest,fibonacci,💀💀❌❌❌❌❌❌❌,eefffffff,input/incoder/tuple_list/196.txt,"[[""80"", ""72""], [""67"", ""20""], [""63"", ""89""], [""62"", ""80""], [""69"", ""34""], [""46"", ""14""], [""47"", ""75""]]","[""list index out of range"", ""list index out of range""]"
third,eleventh,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/197.txt,"[[""52"", ""(52, 52)""], [""70"", ""(25, 70)""], [""80"", ""(57, 80)""], [""67"", ""(12, 67)""], [""63"", ""(18, 64)""], [""62"", ""(17, 87)""], [""69"", ""(41, 98)""], [""46"", ""(16, 76)""], [""47"", ""(0, 87)""]]",[]
third,eleventh,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/198.txt,"[[""52"", ""None""], [""25"", ""None""], [""59"", ""None""], [""12"", ""None""], [""64"", ""None""], [""17"", ""None""], [""50"", ""None""], [""57"", ""None""], [""47"", ""None""]]",[]
third,eleventh,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/199.txt,"[[""52"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60, 42)""], [""25"", ""(51, 84, 25, 54, 96, 23, 65, 6, 44, 32, 21, 52)""], [""59"", ""(31, 36, 59, 63, 32, 79, 1, 56, 65, 98, 88, 84)""], [""12"", ""(4, 3, 22, 82, 28, 90, 90, 70, 25, 73, 32, 83)""], [""64"", ""(66, 69, 63, 80, 72, 40, 18, 51, 8, 21, 16, 86)""], [""17"", ""(78, 12, 17, 55, 37, 48, 85, 24, 96, 83, 97, 89)""], [""50"", ""(0, 77, 98, 7, 36, 82, 31, 98, 28, 81, 51, 92)""], [""57"", ""(13, 97, 76, 38, 28, 95, 21, 1, 28, 49, 81, 97)""], [""47"", ""(84, 91, 22, 37, 72, 19, 3, 73, 53, 65, 33, 85)""]]",[]
third,eleventh,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/200.txt,"[[""52"", ""56""], [""25"", ""84""], [""59"", ""36""], [""12"", ""3""], [""64"", ""69""], [""17"", ""12""], [""50"", ""77""], [""57"", ""97""], [""47"", ""91""]]",[]
third,eleventh,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/201.txt,"[[""52"", ""56""], [""25"", ""84""], [""59"", ""36""], [""12"", ""3""], [""64"", ""69""], [""17"", ""12""], [""50"", ""77""], [""57"", ""97""], [""47"", ""91""]]",[]
third,eleventh,largest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/202.txt,"[[""52"", ""42""], [""25"", ""49""], [""59"", ""48""], [""12"", ""73""], [""64"", ""50""], [""17"", ""61""], [""50"", ""92""], [""57"", ""97""], [""47"", ""37""]]",[]
third,eleventh,largest,min_max,✅❌❌❌✅❌❌✅❌,pfffpffpf,input/incoder/tuple_list/203.txt,"[[""25"", ""70""], [""59"", ""57""], [""12"", ""42""], [""17"", ""87""], [""50"", ""41""], [""47"", ""74""]]",[]
third,last,smallest,extract_value,💀💀❌❌❌❌❌❌❌,eefffffff,input/incoder/tuple_list/204.txt,"[[""57"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""12"", ""(47, 20, 12, 77, 7, 83, 59, 28, 85, 31, 59, 41)""], [""27"", ""(30, 89, 18, 74, 51, 43, 2, 98, 69, 48, 31, 73)""], [""61"", ""(72, 80, 61, 59, 48, 23, 94, 66, 89, 9, 65, 1)""], [""41"", ""(6, 34, 69, 17, 89, 39, 74, 13, 13, 1, 1, 26)""], [""57"", ""(26, 14, 42, 98, 80, 57, 5, 96, 56, 89, 69, 70)""], [""31"", ""(67, 75, 31, 73, 57, 49, 62, 40, 16, 35, 76, 3)""]]","[""list index out of range"", ""list index out of range""]"
third,last,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/205.txt,"[[""52"", ""None""], [""70"", ""None""], [""57"", ""None""], [""12"", ""None""], [""27"", ""None""], [""61"", ""None""], [""41"", ""None""], [""57"", ""None""], [""31"", ""None""]]",[]
third,last,smallest,f,✅❌❌❌✅❌❌❌❌,pfffpffff,input/incoder/tuple_list/206.txt,"[[""70"", ""25""], [""57"", ""59""], [""12"", ""22""], [""61"", ""73""], [""41"", ""98""], [""57"", ""16""], [""31"", ""47""]]",[]
third,last,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/207.txt,"[[""52"", ""None""], [""70"", ""None""], [""57"", ""None""], [""12"", ""None""], [""27"", ""None""], [""61"", ""None""], [""41"", ""None""], [""57"", ""None""], [""31"", ""None""]]",[]
third,last,smallest,fibonacci,💀💀❌❌❌❌❌❌❌,eefffffff,input/incoder/tuple_list/208.txt,"[[""57"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""12"", ""(47, 20, 12, 77, 7, 83, 59, 28, 85, 31, 59, 41)""], [""27"", ""(30, 89, 18, 74, 51, 43, 2, 98, 69, 48, 31, 73)""], [""61"", ""(72, 80, 61, 59, 48, 23, 94, 66, 89, 9, 65, 1)""], [""41"", ""(6, 34, 69, 17, 89, 39, 74, 13, 13, 1, 1, 26)""], [""57"", ""(26, 14, 42, 98, 80, 57, 5, 96, 56, 89, 69, 70)""], [""31"", ""(67, 75, 31, 73, 57, 49, 62, 40, 16, 35, 76, 3)""]]","[""list index out of range"", ""list index out of range""]"
third,last,smallest,min_max,✅❌❌❌✅❌❌❌❌,pfffpffff,input/incoder/tuple_list/209.txt,"[[""70"", ""25""], [""57"", ""59""], [""12"", ""22""], [""61"", ""73""], [""41"", ""98""], [""57"", ""16""], [""31"", ""47""]]",[]
third,last,largest,extract_value,✅❌❌❌❌❌❌❌❌,pffffffff,input/incoder/tuple_list/210.txt,"[[""25"", ""70""], [""59"", ""57""], [""22"", ""42""], [""63"", ""64""], [""17"", ""87""], [""98"", ""41""], [""76"", ""57""], [""22"", ""74""]]",[]
third,last,largest,tuple_extract,✅❌❌❌❌❌❌❌❌,pffffffff,input/incoder/tuple_list/211.txt,"[[""25"", ""70""], [""59"", ""57""], [""22"", ""42""], [""63"", ""64""], [""17"", ""87""], [""98"", ""41""], [""76"", ""57""], [""22"", ""74""]]",[]
third,last,largest,f,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/212.txt,[],"[""list index out of range"", ""list index out of range"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]"
third,last,largest,some_func,✅❌❌❌❌❌❌❌❌,pffffffff,input/incoder/tuple_list/213.txt,"[[""25"", ""70""], [""59"", ""57""], [""22"", ""42""], [""63"", ""64""], [""17"", ""87""], [""98"", ""41""], [""76"", ""57""], [""22"", ""74""]]",[]
third,last,largest,fibonacci,💀💀❌❌❌❌❌❌❌,eefffffff,input/incoder/tuple_list/214.txt,"[[""59"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""22"", ""(47, 20, 12, 77, 7, 83, 59, 28, 85, 31, 59, 41)""], [""63"", ""(30, 89, 18, 74, 51, 43, 2, 98, 69, 48, 31, 73)""], [""17"", ""(72, 80, 61, 59, 48, 23, 94, 66, 89, 9, 65, 1)""], [""98"", ""(6, 34, 69, 17, 89, 39, 74, 13, 13, 1, 1, 26)""], [""76"", ""(26, 14, 42, 98, 80, 57, 5, 96, 56, 89, 69, 70)""], [""22"", ""(67, 75, 31, 73, 57, 49, 62, 40, 16, 35, 76, 3)""]]","[""list index out of range"", ""list index out of range""]"
third,last,largest,min_max,✅❌❌❌❌❌❌❌❌,pffffffff,input/incoder/tuple_list/215.txt,"[[""25"", ""70""], [""59"", ""57""], [""22"", ""42""], [""63"", ""64""], [""17"", ""87""], [""98"", ""41""], [""76"", ""57""], [""22"", ""74""]]",[]
twelfth,first,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/216.txt,"[[""42"", ""56""], [""52"", ""84""], [""84"", ""36""], [""83"", ""3""], [""5"", ""80""], [""54"", ""25""], [""92"", ""77""], [""71"", ""63""], [""48"", ""9""]]",[]
twelfth,first,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/217.txt,"[[""42"", ""None""], [""52"", ""None""], [""84"", ""None""], [""83"", ""None""], [""5"", ""None""], [""54"", ""None""], [""92"", ""None""], [""71"", ""None""], [""48"", ""None""]]",[]
twelfth,first,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/218.txt,"[[""42"", ""56""], [""52"", ""84""], [""84"", ""36""], [""83"", ""3""], [""5"", ""80""], [""54"", ""25""], [""92"", ""77""], [""71"", ""63""], [""48"", ""9""]]",[]
twelfth,first,smallest,some_func,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/219.txt,[],"[""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined""]"
twelfth,first,smallest,fibonacci,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/220.txt,"[[""52"", ""84""], [""84"", ""39""], [""83"", ""20""], [""5"", ""69""], [""54"", ""66""], [""92"", ""73""], [""71"", ""8""], [""48"", ""91""]]","[""list index out of range""]"
twelfth,first,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/221.txt,"[[""42"", ""52""], [""52"", ""70""], [""84"", ""57""], [""83"", ""42""], [""5"", ""64""], [""54"", ""87""], [""92"", ""41""], [""71"", ""57""], [""48"", ""74""]]",[]
twelfth,first,largest,extract_value,💀💀❌❌❌❌❌❌❌,eefffffff,input/incoder/tuple_list/222.txt,"[[""0"", ""(31, 36, 59, 63, 32, 79, 1, 56, 65, 98, 88, 84)""], [""68"", ""(98, 38, 42, 19, 20, 19, 23, 36, 3, 66, 56, 68)""], [""50"", ""(3, 80, 27, 94, 4, 69, 82, 16, 82, 87, 37, 5)""], [""61"", ""(72, 80, 61, 59, 48, 23, 94, 66, 89, 9, 65, 1)""], [""4"", ""(4, 31, 49, 49, 22, 75, 12, 15, 92, 58, 59, 49)""], [""4"", ""(87, 78, 23, 2, 56, 3, 35, 44, 77, 68, 37, 79)""], [""21"", ""(72, 7, 47, 74, 48, 83, 40, 44, 51, 24, 9, 81)""]]","[""list index out of range"", ""list index out of range""]"
twelfth,first,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/223.txt,"[[""42"", ""52""], [""49"", ""70""], [""0"", ""57""], [""68"", ""42""], [""50"", ""64""], [""61"", ""87""], [""4"", ""41""], [""4"", ""57""], [""21"", ""74""]]",[]
twelfth,first,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/224.txt,"[[""42"", ""52""], [""49"", ""70""], [""0"", ""57""], [""68"", ""42""], [""50"", ""64""], [""61"", ""87""], [""4"", ""41""], [""4"", ""57""], [""21"", ""74""]]",[]
twelfth,first,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/225.txt,"[[""42"", ""52""], [""49"", ""70""], [""0"", ""57""], [""68"", ""42""], [""50"", ""64""], [""61"", ""87""], [""4"", ""41""], [""4"", ""57""], [""21"", ""74""]]",[]
twelfth,first,largest,fibonacci,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/226.txt,"[[""49"", ""84""], [""0"", ""39""], [""68"", ""20""], [""50"", ""69""], [""61"", ""66""], [""4"", ""73""], [""4"", ""8""], [""21"", ""91""]]","[""list index out of range""]"
twelfth,first,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/227.txt,"[[""42"", ""56""], [""49"", ""51""], [""0"", ""72""], [""68"", ""38""], [""50"", ""29""], [""61"", ""46""], [""4"", ""61""], [""4"", ""90""], [""21"", ""6""]]",[]
twelfth,second,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/228.txt,"[[""42"", ""52""], [""49"", ""70""], [""84"", ""57""], [""83"", ""42""], [""80"", ""64""], [""89"", ""87""], [""49"", ""41""], [""86"", ""57""], [""21"", ""74""]]",[]
twelfth,second,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/229.txt,"[[""42"", ""None""], [""49"", ""None""], [""84"", ""None""], [""83"", ""None""], [""80"", ""None""], [""89"", ""None""], [""49"", ""None""], [""86"", ""None""], [""21"", ""None""]]",[]
twelfth,second,smallest,f,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/230.txt,"[[""49"", ""84""], [""84"", ""39""], [""83"", ""20""], [""80"", ""69""], [""89"", ""66""], [""49"", ""73""], [""86"", ""8""], [""21"", ""91""]]","[""list index out of range""]"
twelfth,second,smallest,some_func,💀💀💀💀💀💀💀💀💀,eeeeeeeee,input/incoder/tuple_list/231.txt,[],"[""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined"", ""name 'twelfth_val' is not defined""]"
twelfth,second,smallest,fibonacci,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/232.txt,"[[""49"", ""84""], [""84"", ""39""], [""83"", ""20""], [""80"", ""69""], [""89"", ""66""], [""49"", ""73""], [""86"", ""8""], [""21"", ""91""]]","[""list index out of range""]"
twelfth,second,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/233.txt,"[[""42"", ""None""], [""49"", ""None""], [""84"", ""None""], [""83"", ""None""], [""80"", ""None""], [""89"", ""None""], [""49"", ""None""], [""86"", ""None""], [""21"", ""None""]]",[]
twelfth,second,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/234.txt,"[[""42"", ""None""], [""52"", ""None""], [""0"", ""None""], [""73"", ""None""], [""73"", ""None""], [""70"", ""None""], [""23"", ""None""], [""97"", ""None""], [""85"", ""None""]]",[]
twelfth,second,largest,tuple_extract,❌❌❌❌❌❌❌✅❌,fffffffpf,input/incoder/tuple_list/235.txt,"[[""42"", ""56""], [""52"", ""84""], [""0"", ""72""], [""73"", ""92""], [""73"", ""89""], [""70"", ""90""], [""23"", ""84""], [""85"", ""91""]]",[]
twelfth,second,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/236.txt,"[[""42"", ""52""], [""52"", ""25""], [""0"", ""57""], [""73"", ""67""], [""73"", ""18""], [""70"", ""71""], [""23"", ""62""], [""97"", ""76""], [""85"", ""22""]]",[]
twelfth,second,largest,some_func,❌❌❌❌❌❌❌✅❌,fffffffpf,input/incoder/tuple_list/237.txt,"[[""42"", ""56""], [""52"", ""84""], [""0"", ""72""], [""73"", ""92""], [""73"", ""89""], [""70"", ""90""], [""23"", ""84""], [""85"", ""91""]]",[]
twelfth,second,largest,fibonacci,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/238.txt,"[[""52"", ""84""], [""0"", ""39""], [""73"", ""20""], [""73"", ""69""], [""70"", ""66""], [""23"", ""73""], [""97"", ""8""], [""85"", ""91""]]","[""list index out of range""]"
twelfth,second,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/239.txt,"[[""42"", ""52""], [""52"", ""70""], [""0"", ""57""], [""73"", ""42""], [""73"", ""64""], [""70"", ""87""], [""23"", ""41""], [""97"", ""57""], [""85"", ""74""]]",[]
twelfth,third,smallest,extract_value,💀❌❌❌❌❌❌❌❌,effffffff,input/incoder/tuple_list/240.txt,"[[""52"", ""25""], [""0"", ""80""], [""41"", ""12""], [""73"", ""63""], [""89"", ""62""], [""4"", ""50""], [""71"", ""28""], [""51"", ""22""]]","[""list index out of range""]"
twelfth,third,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/241.txt,"[[""42"", ""None""], [""52"", ""None""], [""0"", ""None""], [""41"", ""None""], [""73"", ""None""], [""89"", ""None""], [""4"", ""None""], [""71"", ""None""], [""51"", ""None""]]",[]
twelfth,third,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/242.txt,"[[""42"", ""52""], [""52"", ""25""], [""0"", ""59""], [""41"", ""22""], [""73"", ""27""], [""89"", ""73""], [""4"", ""98""], [""71"", ""16""], [""51"", ""47""]]",[]
