ret_index,cmp_index,cmp,func_name,result_emojis,result,model_input,failed_inputs,errors
eleventh,second,smallest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/304.txt,"[[""50"", ""75""], [""45"", ""74""], [""10"", ""19""], [""60"", ""36""], [""95"", ""16""], [""94"", ""4""], [""16"", ""21""], [""49"", ""27""], [""15"", ""4""]]",[]
eleventh,second,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/305.txt,"[[""50"", ""62""], [""45"", ""76""], [""10"", ""31""], [""60"", ""22""], [""95"", ""13""], [""94"", ""4""], [""16"", ""10""], [""49"", ""1""], [""15"", ""11""]]",[]
eleventh,second,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/306.txt,"[[""50"", ""6""], [""96"", ""4""], [""76"", ""14""], [""22"", ""64""], [""68"", ""81""], [""30"", ""65""], [""41"", ""10""], [""70"", ""41""], [""8"", ""39""]]",[]
eleventh,second,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/307.txt,"[[""50"", ""6""], [""96"", ""4""], [""76"", ""14""], [""22"", ""64""], [""68"", ""81""], [""30"", ""65""], [""41"", ""10""], [""70"", ""41""], [""8"", ""39""]]",[]
eleventh,second,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/308.txt,"[[""50"", ""6""], [""96"", ""4""], [""76"", ""14""], [""22"", ""64""], [""68"", ""81""], [""30"", ""65""], [""41"", ""10""], [""70"", ""41""], [""8"", ""39""]]",[]
eleventh,second,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/309.txt,"[[""50"", ""6""], [""96"", ""4""], [""76"", ""14""], [""22"", ""64""], [""68"", ""81""], [""30"", ""65""], [""41"", ""10""], [""70"", ""41""], [""8"", ""39""]]",[]
eleventh,second,largest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/310.txt,"[[""50"", ""6""], [""96"", ""4""], [""76"", ""14""], [""22"", ""64""], [""68"", ""81""], [""30"", ""65""], [""41"", ""10""], [""70"", ""41""], [""8"", ""39""]]",[]
eleventh,second,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/311.txt,"[[""50"", ""6""], [""96"", ""4""], [""76"", ""14""], [""22"", ""64""], [""68"", ""81""], [""30"", ""65""], [""41"", ""10""], [""70"", ""41""], [""8"", ""39""]]",[]
eleventh,third,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/312.txt,"[[""50"", ""62""], [""45"", ""76""], [""76"", ""63""], [""22"", ""86""], [""0"", ""51""], [""87"", ""18""], [""27"", ""26""], [""49"", ""1""], [""54"", ""28""]]",[]
eleventh,third,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/313.txt,"[[""50"", ""62""], [""45"", ""76""], [""76"", ""63""], [""22"", ""86""], [""0"", ""51""], [""87"", ""18""], [""27"", ""26""], [""49"", ""1""], [""54"", ""28""]]",[]
eleventh,third,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/314.txt,"[[""50"", ""62""], [""45"", ""76""], [""76"", ""63""], [""22"", ""86""], [""0"", ""51""], [""87"", ""18""], [""27"", ""26""], [""49"", ""1""], [""54"", ""28""]]",[]
eleventh,third,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/315.txt,"[[""50"", ""62""], [""45"", ""76""], [""76"", ""63""], [""22"", ""86""], [""0"", ""51""], [""87"", ""18""], [""27"", ""26""], [""49"", ""1""], [""54"", ""28""]]",[]
eleventh,third,smallest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/316.txt,"[[""50"", ""62""], [""45"", ""76""], [""76"", ""63""], [""22"", ""86""], [""0"", ""51""], [""87"", ""18""], [""27"", ""26""], [""49"", ""1""], [""54"", ""28""]]",[]
eleventh,third,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/317.txt,"[[""50"", ""62""], [""45"", ""76""], [""76"", ""63""], [""22"", ""86""], [""0"", ""51""], [""87"", ""18""], [""27"", ""26""], [""49"", ""1""], [""54"", ""28""]]",[]
eleventh,third,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/318.txt,"[[""50"", ""62""], [""96"", ""89""], [""10"", ""31""], [""60"", ""22""], [""36"", ""51""], [""94"", ""4""], [""16"", ""10""], [""26"", ""8""], [""22"", ""96""]]",[]
eleventh,third,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/319.txt,"[[""50"", ""62""], [""96"", ""89""], [""10"", ""31""], [""60"", ""22""], [""36"", ""51""], [""94"", ""4""], [""16"", ""10""], [""26"", ""8""], [""22"", ""96""]]",[]
eleventh,third,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/320.txt,"[[""50"", ""62""], [""96"", ""89""], [""10"", ""31""], [""60"", ""22""], [""36"", ""51""], [""94"", ""4""], [""16"", ""10""], [""26"", ""8""], [""22"", ""96""]]",[]
eleventh,third,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/321.txt,"[[""50"", ""62""], [""96"", ""89""], [""10"", ""31""], [""60"", ""22""], [""36"", ""51""], [""94"", ""4""], [""16"", ""10""], [""26"", ""8""], [""22"", ""96""]]",[]
eleventh,third,largest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/322.txt,"[[""50"", ""62""], [""96"", ""89""], [""10"", ""31""], [""60"", ""22""], [""36"", ""51""], [""94"", ""4""], [""16"", ""10""], [""26"", ""8""], [""22"", ""96""]]",[]
eleventh,third,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/323.txt,"[[""50"", ""62""], [""96"", ""89""], [""10"", ""31""], [""60"", ""22""], [""36"", ""51""], [""94"", ""4""], [""16"", ""10""], [""26"", ""8""], [""22"", ""96""]]",[]
eleventh,twelfth,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/324.txt,"[[""50"", ""6""], [""96"", ""4""], [""10"", ""36""], [""58"", ""21""], [""95"", ""35""], [""94"", ""72""], [""39"", ""73""], [""49"", ""24""], [""15"", ""11""]]",[]
eleventh,twelfth,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/325.txt,"[[""50"", ""6""], [""96"", ""4""], [""10"", ""36""], [""58"", ""21""], [""95"", ""35""], [""94"", ""72""], [""39"", ""73""], [""49"", ""24""], [""15"", ""11""]]",[]
eleventh,twelfth,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/326.txt,"[[""50"", ""75""], [""96"", ""12""], [""10"", ""19""], [""58"", ""14""], [""95"", ""16""], [""94"", ""4""], [""39"", ""9""], [""49"", ""27""], [""15"", ""4""]]",[]
eleventh,twelfth,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/327.txt,"[[""50"", ""75""], [""96"", ""12""], [""10"", ""19""], [""58"", ""14""], [""95"", ""16""], [""94"", ""4""], [""39"", ""9""], [""49"", ""27""], [""15"", ""4""]]",[]
eleventh,twelfth,smallest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/328.txt,"[[""50"", ""75""], [""96"", ""12""], [""10"", ""19""], [""58"", ""14""], [""95"", ""16""], [""94"", ""4""], [""39"", ""9""], [""49"", ""27""], [""15"", ""4""]]",[]
eleventh,twelfth,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/329.txt,"[[""50"", ""75""], [""96"", ""12""], [""10"", ""19""], [""58"", ""14""], [""95"", ""16""], [""94"", ""4""], [""39"", ""9""], [""49"", ""27""], [""15"", ""4""]]",[]
eleventh,twelfth,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/330.txt,"[[""50"", ""6""], [""45"", ""71""], [""76"", ""14""], [""22"", ""64""], [""0"", ""90""], [""52"", ""27""], [""66"", ""57""], [""51"", ""68""], [""22"", ""8""]]",[]
eleventh,twelfth,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/331.txt,"[[""50"", ""6""], [""45"", ""71""], [""76"", ""14""], [""22"", ""64""], [""0"", ""90""], [""52"", ""27""], [""66"", ""57""], [""51"", ""68""], [""22"", ""8""]]",[]
eleventh,twelfth,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/332.txt,"[[""50"", ""75""], [""45"", ""74""], [""76"", ""62""], [""22"", ""96""], [""0"", ""96""], [""52"", ""74""], [""66"", ""94""], [""51"", ""99""], [""22"", ""89""]]",[]
eleventh,twelfth,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/333.txt,"[[""50"", ""75""], [""45"", ""74""], [""76"", ""62""], [""22"", ""96""], [""0"", ""96""], [""52"", ""74""], [""66"", ""94""], [""51"", ""99""], [""22"", ""89""]]",[]
eleventh,twelfth,largest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/334.txt,"[[""50"", ""75""], [""45"", ""74""], [""76"", ""62""], [""22"", ""96""], [""0"", ""96""], [""52"", ""74""], [""66"", ""94""], [""51"", ""99""], [""22"", ""89""]]",[]
eleventh,twelfth,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/335.txt,"[[""50"", ""75""], [""45"", ""74""], [""76"", ""62""], [""22"", ""96""], [""0"", ""96""], [""52"", ""74""], [""66"", ""94""], [""51"", ""99""], [""22"", ""89""]]",[]
eleventh,eleventh,smallest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/336.txt,[],[]
eleventh,eleventh,smallest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/337.txt,[],[]
eleventh,eleventh,smallest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/338.txt,[],[]
eleventh,eleventh,smallest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/339.txt,[],[]
eleventh,eleventh,smallest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/340.txt,[],[]
eleventh,eleventh,smallest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/341.txt,[],[]
eleventh,eleventh,largest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/342.txt,[],[]
eleventh,eleventh,largest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/343.txt,[],[]
eleventh,eleventh,largest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/344.txt,[],[]
eleventh,eleventh,largest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/345.txt,[],[]
eleventh,eleventh,largest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/346.txt,[],[]
eleventh,eleventh,largest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/347.txt,[],[]
eleventh,last,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/348.txt,"[[""50"", ""62""], [""96"", ""89""], [""10"", ""31""], [""58"", ""29""], [""95"", ""13""], [""94"", ""4""], [""39"", ""62""], [""49"", ""1""], [""15"", ""11""]]",[]
eleventh,last,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/349.txt,"[[""50"", ""62""], [""96"", ""89""], [""10"", ""31""], [""58"", ""29""], [""95"", ""13""], [""94"", ""4""], [""39"", ""62""], [""49"", ""1""], [""15"", ""11""]]",[]
eleventh,last,smallest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/350.txt,[],[]
eleventh,last,smallest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/351.txt,[],[]
eleventh,last,smallest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/352.txt,[],[]
eleventh,last,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/353.txt,"[[""50"", ""62""], [""96"", ""89""], [""10"", ""31""], [""58"", ""29""], [""95"", ""13""], [""94"", ""4""], [""39"", ""62""], [""49"", ""1""], [""15"", ""11""]]",[]
eleventh,last,largest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/354.txt,[],[]
eleventh,last,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/355.txt,"[[""50"", ""62""], [""45"", ""76""], [""76"", ""63""], [""22"", ""86""], [""0"", ""51""], [""52"", ""79""], [""66"", ""54""], [""51"", ""29""], [""22"", ""96""]]",[]
eleventh,last,largest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/356.txt,[],[]
eleventh,last,largest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/357.txt,[],[]
eleventh,last,largest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/358.txt,[],[]
eleventh,last,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/359.txt,"[[""50"", ""62""], [""45"", ""76""], [""76"", ""63""], [""22"", ""86""], [""0"", ""51""], [""52"", ""79""], [""66"", ""54""], [""51"", ""29""], [""22"", ""96""]]",[]
last,first,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/360.txt,"[[""75"", ""62""], [""12"", ""89""], [""62"", ""63""], [""36"", ""22""], [""32"", ""74""], [""74"", ""79""], [""45"", ""67""], [""27"", ""1""], [""89"", ""96""]]",[]
last,first,smallest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/361.txt,[],[]
last,first,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/362.txt,"[[""75"", ""62""], [""12"", ""89""], [""62"", ""63""], [""36"", ""22""], [""32"", ""74""], [""74"", ""79""], [""45"", ""67""], [""27"", ""1""], [""89"", ""96""]]",[]
last,first,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/363.txt,"[[""75"", ""62""], [""12"", ""89""], [""62"", ""63""], [""36"", ""22""], [""32"", ""74""], [""74"", ""79""], [""45"", ""67""], [""27"", ""1""], [""89"", ""96""]]",[]
last,first,smallest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/364.txt,"[[""75"", ""62""], [""12"", ""89""], [""62"", ""63""], [""36"", ""22""], [""32"", ""74""], [""74"", ""79""], [""45"", ""67""], [""27"", ""1""], [""89"", ""96""]]",[]
last,first,smallest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/365.txt,[],[]
last,first,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/366.txt,"[[""75"", ""62""], [""74"", ""76""], [""19"", ""61""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""27"", ""44""], [""82"", ""26""], [""13"", ""64""]]",[]
last,first,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/367.txt,"[[""75"", ""62""], [""74"", ""76""], [""19"", ""61""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""27"", ""44""], [""82"", ""26""], [""13"", ""64""]]",[]
last,first,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/368.txt,"[[""75"", ""62""], [""74"", ""76""], [""19"", ""61""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""27"", ""44""], [""82"", ""26""], [""13"", ""64""]]",[]
last,first,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/369.txt,"[[""75"", ""62""], [""74"", ""76""], [""19"", ""61""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""27"", ""44""], [""82"", ""26""], [""13"", ""64""]]",[]
last,first,largest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/370.txt,"[[""75"", ""62""], [""74"", ""76""], [""19"", ""61""], [""96"", ""86""], [""96"", ""51""], [""55"", ""18""], [""27"", ""44""], [""82"", ""26""], [""13"", ""64""]]",[]
last,first,largest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/371.txt,[],[]
last,second,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/372.txt,"[[""75"", ""6""], [""74"", ""71""], [""19"", ""36""], [""36"", ""4""], [""16"", ""35""], [""4"", ""72""], [""21"", ""71""], [""27"", ""24""], [""4"", ""11""]]",[]
last,second,smallest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/373.txt,[],[]
last,second,smallest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/374.txt,"[[""75"", ""6""], [""74"", ""71""], [""19"", ""36""], [""36"", ""4""], [""16"", ""35""], [""4"", ""72""], [""21"", ""71""], [""27"", ""24""], [""4"", ""11""]]",[]
last,second,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/375.txt,"[[""75"", ""6""], [""74"", ""71""], [""19"", ""36""], [""36"", ""4""], [""16"", ""35""], [""4"", ""72""], [""21"", ""71""], [""27"", ""24""], [""4"", ""11""]]",[]
last,second,smallest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/376.txt,"[[""75"", ""6""], [""74"", ""71""], [""19"", ""36""], [""36"", ""4""], [""16"", ""35""], [""4"", ""72""], [""21"", ""71""], [""27"", ""24""], [""4"", ""11""]]",[]
last,second,smallest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/377.txt,[],[]
last,second,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/378.txt,"[[""75"", ""6""], [""12"", ""4""], [""62"", ""14""], [""96"", ""64""], [""92"", ""81""], [""71"", ""65""], [""45"", ""10""], [""30"", ""41""], [""57"", ""39""]]",[]
last,second,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/379.txt,"[[""75"", ""6""], [""12"", ""4""], [""62"", ""14""], [""96"", ""64""], [""92"", ""81""], [""71"", ""65""], [""45"", ""10""], [""30"", ""41""], [""57"", ""39""]]",[]
last,second,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/380.txt,"[[""75"", ""6""], [""12"", ""4""], [""62"", ""14""], [""96"", ""64""], [""92"", ""81""], [""71"", ""65""], [""45"", ""10""], [""30"", ""41""], [""57"", ""39""]]",[]
last,second,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/381.txt,"[[""75"", ""6""], [""12"", ""4""], [""62"", ""14""], [""96"", ""64""], [""92"", ""81""], [""71"", ""65""], [""45"", ""10""], [""30"", ""41""], [""57"", ""39""]]",[]
last,second,largest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/382.txt,"[[""75"", ""6""], [""12"", ""4""], [""62"", ""14""], [""96"", ""64""], [""92"", ""81""], [""71"", ""65""], [""45"", ""10""], [""30"", ""41""], [""57"", ""39""]]",[]
last,second,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/383.txt,"[[""75"", ""6""], [""12"", ""4""], [""62"", ""14""], [""96"", ""64""], [""92"", ""81""], [""71"", ""65""], [""45"", ""10""], [""30"", ""41""], [""57"", ""39""]]",[]
last,third,smallest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/384.txt,[],[]
last,third,smallest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/385.txt,[],[]
last,third,smallest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/386.txt,[],[]
last,third,smallest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/387.txt,[],[]
last,third,smallest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/388.txt,[],[]
last,third,smallest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/389.txt,[],[]
last,third,largest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/390.txt,[],[]
last,third,largest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/391.txt,[],[]
last,third,largest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/392.txt,[],[]
last,third,largest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/393.txt,[],[]
last,third,largest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/codex/tuple_list/394.txt,"[[""75"", ""39""], [""12"", ""29""], [""19"", ""78""], [""36"", ""91""], [""21"", ""96""], [""4"", ""75""], [""21"", ""87""], [""44"", ""77""], [""89"", ""96""]]",[]
last,third,largest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/395.txt,[],[]
last,twelfth,smallest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/396.txt,[],[]
last,twelfth,smallest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/397.txt,[],[]
last,twelfth,smallest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/398.txt,[],[]
last,twelfth,smallest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/399.txt,[],[]
last,twelfth,smallest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/400.txt,[],[]
last,twelfth,smallest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/401.txt,[],[]
last,twelfth,largest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/402.txt,[],[]
last,twelfth,largest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/403.txt,[],[]
last,twelfth,largest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/404.txt,[],[]
last,twelfth,largest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/405.txt,[],[]
last,twelfth,largest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/406.txt,[],[]
last,twelfth,largest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/407.txt,[],[]
last,eleventh,smallest,extract_value,✅❌✅❌❌❌❌❌❌,pfpffffff,input/codex/tuple_list/408.txt,"[[""74"", ""12""], [""44"", ""14""], [""96"", ""16""], [""71"", ""4""], [""21"", ""9""], [""91"", ""27""], [""12"", ""4""]]",[]
last,eleventh,smallest,tuple_extract,✅❌✅❌❌❌❌❌❌,pfpffffff,input/codex/tuple_list/409.txt,"[[""74"", ""12""], [""44"", ""14""], [""96"", ""16""], [""71"", ""4""], [""21"", ""9""], [""91"", ""27""], [""12"", ""4""]]",[]
last,eleventh,smallest,f,✅❌✅❌❌❌❌❌❌,pfpffffff,input/codex/tuple_list/410.txt,"[[""74"", ""12""], [""44"", ""14""], [""96"", ""16""], [""71"", ""4""], [""21"", ""9""], [""91"", ""27""], [""12"", ""4""]]",[]
last,eleventh,smallest,some_func,✅❌✅❌❌❌❌❌❌,pfpffffff,input/codex/tuple_list/411.txt,"[[""74"", ""12""], [""44"", ""14""], [""96"", ""16""], [""71"", ""4""], [""21"", ""9""], [""91"", ""27""], [""12"", ""4""]]",[]
last,eleventh,smallest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/412.txt,[],[]
last,eleventh,smallest,min_max,✅❌✅❌❌❌❌❌❌,pfpffffff,input/codex/tuple_list/413.txt,"[[""74"", ""12""], [""44"", ""14""], [""96"", ""16""], [""71"", ""4""], [""21"", ""9""], [""91"", ""27""], [""12"", ""4""]]",[]
last,eleventh,largest,extract_value,✅❌✅❌❌❌❌❌❌,pfpffffff,input/codex/tuple_list/414.txt,"[[""12"", ""74""], [""36"", ""96""], [""16"", ""96""], [""4"", ""74""], [""27"", ""94""], [""30"", ""99""], [""52"", ""89""]]",[]
last,eleventh,largest,tuple_extract,✅❌✅❌❌❌❌❌❌,pfpffffff,input/codex/tuple_list/415.txt,"[[""12"", ""74""], [""36"", ""96""], [""16"", ""96""], [""4"", ""74""], [""27"", ""94""], [""30"", ""99""], [""52"", ""89""]]",[]
last,eleventh,largest,f,✅❌✅❌❌❌❌❌❌,pfpffffff,input/codex/tuple_list/416.txt,"[[""12"", ""74""], [""36"", ""96""], [""16"", ""96""], [""4"", ""74""], [""27"", ""94""], [""30"", ""99""], [""52"", ""89""]]",[]
last,eleventh,largest,some_func,✅❌✅❌❌❌❌❌❌,pfpffffff,input/codex/tuple_list/417.txt,"[[""12"", ""74""], [""36"", ""96""], [""16"", ""96""], [""4"", ""74""], [""27"", ""94""], [""30"", ""99""], [""52"", ""89""]]",[]
last,eleventh,largest,fibonacci,✅❌✅❌❌❌❌❌❌,pfpffffff,input/codex/tuple_list/418.txt,"[[""12"", ""74""], [""36"", ""96""], [""16"", ""96""], [""4"", ""74""], [""27"", ""94""], [""30"", ""99""], [""52"", ""89""]]",[]
last,eleventh,largest,min_max,✅❌✅❌❌❌❌❌❌,pfpffffff,input/codex/tuple_list/419.txt,"[[""12"", ""74""], [""36"", ""96""], [""16"", ""96""], [""4"", ""74""], [""27"", ""94""], [""30"", ""99""], [""52"", ""89""]]",[]
last,last,smallest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/420.txt,[],[]
last,last,smallest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/421.txt,[],[]
last,last,smallest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/422.txt,[],[]
last,last,smallest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/423.txt,[],[]
last,last,smallest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/424.txt,[],[]
last,last,smallest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/425.txt,[],[]
last,last,largest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/426.txt,[],[]
last,last,largest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/427.txt,[],[]
last,last,largest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/428.txt,[],[]
last,last,largest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/429.txt,[],[]
last,last,largest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/430.txt,[],[]
last,last,largest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/431.txt,[],[]
