var1_name,var2_name,line_order1,line_order2,line_order3,op1,op2,op3,input,result,result_emojis,model_input,expected,actual
b,a,first,second,third,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/2343.txt,,
b,a,first,second,third,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/2343.txt,,
b,a,first,third,second,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/2381.txt,,
b,a,first,third,second,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/2381.txt,,
b,a,first,third,second,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/2381.txt,,
b,a,first,third,second,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/2381.txt,,
b,a,first,third,second,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/2381.txt,,
b,a,first,third,second,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/2381.txt,,
b,a,first,third,second,sum,product,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/2383.txt,,
b,a,first,third,second,sum,product,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/2383.txt,,
b,a,first,third,second,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/2383.txt,,
b,a,first,third,second,sum,product,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/2383.txt,,
b,a,first,third,second,sum,product,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/2383.txt,,
b,a,first,third,second,sum,product,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/2383.txt,,
b,a,first,third,second,difference,sum,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/2387.txt,,
b,a,first,third,second,difference,sum,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/2387.txt,,
b,a,first,third,second,difference,sum,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/2387.txt,,
b,a,first,third,second,difference,sum,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/2387.txt,,
b,a,first,third,second,difference,sum,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/2387.txt,,
b,a,first,third,second,difference,sum,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/2387.txt,,
b,a,first,third,second,difference,product,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/2391.txt,,
b,a,first,third,second,difference,product,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/2391.txt,,
b,a,first,third,second,difference,product,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/2391.txt,,
b,a,first,third,second,difference,product,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/2391.txt,,
b,a,first,third,second,difference,product,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/2391.txt,,
b,a,first,third,second,difference,product,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/2391.txt,,
b,a,first,third,second,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/2395.txt,,
b,a,first,third,second,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/2395.txt,,
b,a,first,third,second,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/2395.txt,,
b,a,first,third,second,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/2395.txt,,
b,a,first,third,second,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/2395.txt,,
b,a,first,third,second,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/2395.txt,,
b,a,first,third,second,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/2397.txt,,
b,a,first,third,second,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/2397.txt,,
b,a,first,third,second,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/2397.txt,,
b,a,first,third,second,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/2397.txt,,
b,a,first,third,second,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/2397.txt,,
b,a,first,third,second,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/2397.txt,,
b,a,second,first,third,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/2489.txt,,
b,a,second,first,third,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/2489.txt,,
b,a,second,first,third,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/2489.txt,,
b,a,second,first,third,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/2489.txt,,
b,a,second,first,third,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/2489.txt,,
b,a,second,first,third,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/2489.txt,,
b,a,second,first,third,sum,product,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/2491.txt,,
b,a,second,first,third,sum,product,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/2491.txt,,
b,a,second,first,third,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/2491.txt,,
b,a,second,first,third,sum,product,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/2491.txt,,
b,a,second,first,third,sum,product,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/2491.txt,,
b,a,second,first,third,sum,product,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/2491.txt,,
b,a,second,first,third,difference,sum,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/2495.txt,,
b,a,second,first,third,difference,sum,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/2495.txt,,
b,a,second,first,third,difference,sum,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/2495.txt,,
b,a,second,first,third,difference,sum,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/2495.txt,,
b,a,second,first,third,difference,sum,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/2495.txt,,
b,a,second,first,third,difference,sum,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/2495.txt,,
b,a,second,first,third,difference,product,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/2499.txt,,
b,a,second,first,third,difference,product,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/2499.txt,,
b,a,second,first,third,difference,product,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/2499.txt,,
b,a,second,first,third,difference,product,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/2499.txt,,
b,a,second,first,third,difference,product,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/2499.txt,,
b,a,second,first,third,difference,product,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/2499.txt,,
b,a,second,first,third,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/2503.txt,,
b,a,second,first,third,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/2503.txt,,
b,a,second,first,third,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/2503.txt,,
b,a,second,first,third,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/2503.txt,,
b,a,second,first,third,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/2503.txt,,
b,a,second,first,third,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/2503.txt,,
b,a,second,first,third,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/2505.txt,,
b,a,second,first,third,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/2505.txt,,
b,a,second,first,third,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/2505.txt,,
b,a,second,first,third,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/2505.txt,,
b,a,second,first,third,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/2505.txt,,
b,a,second,first,third,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/2505.txt,,
b,a,second,third,first,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/2597.txt,,
b,a,second,third,first,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/2597.txt,,
b,a,second,third,first,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/2597.txt,,
b,a,second,third,first,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/2597.txt,,
b,a,second,third,first,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/2597.txt,,
b,a,second,third,first,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/2597.txt,,
b,a,second,third,first,sum,product,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/2599.txt,,
b,a,second,third,first,sum,product,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/2599.txt,,
b,a,second,third,first,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/2599.txt,,
b,a,second,third,first,sum,product,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/2599.txt,,
b,a,second,third,first,sum,product,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/2599.txt,,
b,a,second,third,first,sum,product,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/2599.txt,,
b,a,second,third,first,difference,sum,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/2603.txt,,
b,a,second,third,first,difference,sum,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/2603.txt,,
b,a,second,third,first,difference,sum,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/2603.txt,,
b,a,second,third,first,difference,sum,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/2603.txt,,
b,a,second,third,first,difference,sum,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/2603.txt,,
b,a,second,third,first,difference,sum,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/2603.txt,,
b,a,second,third,first,difference,product,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/2607.txt,,
b,a,second,third,first,difference,product,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/2607.txt,,
b,a,second,third,first,difference,product,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/2607.txt,,
b,a,second,third,first,difference,product,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/2607.txt,,
b,a,second,third,first,difference,product,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/2607.txt,,
b,a,second,third,first,difference,product,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/2607.txt,,
b,a,second,third,first,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/2611.txt,,
b,a,second,third,first,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/2611.txt,,
b,a,second,third,first,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/2611.txt,,
b,a,second,third,first,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/2611.txt,,
b,a,second,third,first,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/2611.txt,,
b,a,second,third,first,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/2611.txt,,
b,a,second,third,first,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/2613.txt,,
b,a,second,third,first,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/2613.txt,,
b,a,second,third,first,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/2613.txt,,
b,a,second,third,first,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/2613.txt,,
b,a,second,third,first,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/2613.txt,,
b,a,second,third,first,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/2613.txt,,
b,a,third,first,second,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/2705.txt,,
b,a,third,first,second,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/2705.txt,,
b,a,third,first,second,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/2705.txt,,
b,a,third,first,second,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/2705.txt,,
b,a,third,first,second,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/2705.txt,,
b,a,third,first,second,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/2705.txt,,
b,a,third,first,second,sum,product,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/2707.txt,,
b,a,third,first,second,sum,product,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/2707.txt,,
b,a,third,first,second,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/2707.txt,,
b,a,third,first,second,sum,product,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/2707.txt,,
b,a,third,first,second,sum,product,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/2707.txt,,
b,a,third,first,second,sum,product,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/2707.txt,,
b,a,third,first,second,difference,sum,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/2711.txt,,
b,a,third,first,second,difference,sum,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/2711.txt,,
b,a,third,first,second,difference,sum,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/2711.txt,,
b,a,third,first,second,difference,sum,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/2711.txt,,
b,a,third,first,second,difference,sum,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/2711.txt,,
b,a,third,first,second,difference,sum,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/2711.txt,,
b,a,third,first,second,difference,product,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/2715.txt,,
b,a,third,first,second,difference,product,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/2715.txt,,
b,a,third,first,second,difference,product,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/2715.txt,,
b,a,third,first,second,difference,product,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/2715.txt,,
b,a,third,first,second,difference,product,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/2715.txt,,
b,a,third,first,second,difference,product,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/2715.txt,,
b,a,third,first,second,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/2719.txt,,
b,a,third,first,second,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/2719.txt,,
b,a,third,first,second,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/2719.txt,,
b,a,third,first,second,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/2719.txt,,
b,a,third,first,second,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/2719.txt,,
b,a,third,first,second,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/2719.txt,,
b,a,third,first,second,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/2721.txt,,
b,a,third,first,second,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/2721.txt,,
b,a,third,first,second,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/2721.txt,,
b,a,third,first,second,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/2721.txt,,
b,a,third,first,second,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/2721.txt,,
b,a,third,first,second,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/2721.txt,,
b,a,third,second,first,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/2759.txt,,
b,a,third,second,first,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/2759.txt,,
b,a,third,second,first,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/2759.txt,,
b,a,third,second,first,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/2759.txt,,
b,a,third,second,first,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/2759.txt,,
b,a,third,second,first,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/2759.txt,,
b,a,third,second,first,sum,product,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/2761.txt,,
b,a,third,second,first,sum,product,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/2761.txt,,
b,a,third,second,first,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/2761.txt,,
b,a,third,second,first,sum,product,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/2761.txt,,
b,a,third,second,first,sum,product,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/2761.txt,,
b,a,third,second,first,sum,product,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/2761.txt,,
b,a,third,second,first,difference,sum,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/2765.txt,,
b,a,third,second,first,difference,sum,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/2765.txt,,
b,a,third,second,first,difference,sum,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/2765.txt,,
b,a,third,second,first,difference,sum,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/2765.txt,,
b,a,third,second,first,difference,sum,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/2765.txt,,
b,a,third,second,first,difference,sum,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/2765.txt,,
b,a,third,second,first,difference,product,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/2769.txt,,
b,a,third,second,first,difference,product,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/2769.txt,,
b,a,third,second,first,difference,product,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/2769.txt,,
b,a,third,second,first,difference,product,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/2769.txt,,
b,a,third,second,first,difference,product,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/2769.txt,,
b,a,third,second,first,difference,product,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/2769.txt,,
b,a,third,second,first,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/2773.txt,,
b,a,third,second,first,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/2773.txt,,
b,a,third,second,first,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/2773.txt,,
b,a,third,second,first,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/2773.txt,,
b,a,third,second,first,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/2773.txt,,
b,a,third,second,first,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/2773.txt,,
b,a,third,second,first,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/2775.txt,,
b,a,third,second,first,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/2775.txt,,
b,a,third,second,first,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/2775.txt,,
b,a,third,second,first,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/2775.txt,,
b,a,third,second,first,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/2775.txt,,
b,a,third,second,first,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/2775.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/3785.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/3785.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/3785.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/3785.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/3785.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/3785.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[3, 5]",f,❌,input/codeparrot/arithmetic/3787.txt,"(8, 15, -2)",16
b,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[7, 10]",f,❌,input/codeparrot/arithmetic/3787.txt,"(17, 70, -3)",34
b,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[0, 0]",f,❌,input/codeparrot/arithmetic/3787.txt,"(0, 0, 0)",0
b,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[1, 0]",f,❌,input/codeparrot/arithmetic/3787.txt,"(1, 0, 1)",2
b,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[0, 1]",f,❌,input/codeparrot/arithmetic/3787.txt,"(1, 0, -1)",2
b,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[100, 20]",f,❌,input/codeparrot/arithmetic/3787.txt,"(120, 2000, 80)",240
b,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/3791.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/3791.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/3791.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/3791.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/3791.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/3791.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/3795.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/3795.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/3795.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/3795.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/3795.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/3795.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/3799.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/3799.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/3799.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/3799.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/3799.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/3799.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/3801.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/3801.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/3801.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/3801.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/3801.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,product,difference,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/3801.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/3839.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/3839.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/3839.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/3839.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/3839.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,sum,difference,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/3839.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/3841.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/3841.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/3841.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[1, 0]",e,💀,input/codeparrot/arithmetic/3841.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[0, 1]",e,💀,input/codeparrot/arithmetic/3841.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,sum,product,difference,"[100, 20]",e,💀,input/codeparrot/arithmetic/3841.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[3, 5]",e,💀,input/codeparrot/arithmetic/3845.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[7, 10]",e,💀,input/codeparrot/arithmetic/3845.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[0, 0]",e,💀,input/codeparrot/arithmetic/3845.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[1, 0]",e,💀,input/codeparrot/arithmetic/3845.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[0, 1]",e,💀,input/codeparrot/arithmetic/3845.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,difference,sum,product,"[100, 20]",e,💀,input/codeparrot/arithmetic/3845.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,"[3, 5]",e,💀,input/codeparrot/arithmetic/3849.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,"[7, 10]",e,💀,input/codeparrot/arithmetic/3849.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,"[0, 0]",e,💀,input/codeparrot/arithmetic/3849.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,"[1, 0]",e,💀,input/codeparrot/arithmetic/3849.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,"[0, 1]",e,💀,input/codeparrot/arithmetic/3849.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,difference,product,sum,"[100, 20]",e,💀,input/codeparrot/arithmetic/3849.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,"[3, 5]",e,💀,input/codeparrot/arithmetic/3853.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,"[7, 10]",e,💀,input/codeparrot/arithmetic/3853.txt,,
b,fekjfwoeifjwu5gfd,first,third,second,product,sum,difference,"[0, 0]",e,💀,input/codeparrot/arithmetic/3853.txt,,
